zip,sic,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,year
11103,----,882,627,148,64,34,7,1,0,0,1,1996
11104,----,457,350,53,28,19,6,0,0,0,1,1996
11105,----,720,507,96,56,34,13,9,4,0,1,1996
11106,----,833,555,111,79,55,25,8,0,0,0,1996
11109,----,1,1,0,0,0,0,0,0,0,0,1996
11201,----,2055,1243,327,215,160,53,34,10,8,5,1996
11203,----,676,440,94,63,47,19,8,1,0,4,1996
11204,----,1334,1015,165,78,48,18,6,3,1,0,1996
11205,----,645,354,107,81,70,21,10,1,0,1,1996
11206,----,774,451,123,83,79,17,11,4,1,5,1996
11207,----,686,409,95,67,84,17,10,3,0,1,1996
11208,----,552,331,81,56,53,16,14,1,0,0,1996
11209,----,1658,1235,225,123,48,14,7,2,2,2,1996
11210,----,779,552,120,55,39,7,3,2,1,0,1996
11211,----,1783,1118,268,201,120,47,15,7,5,2,1996
11212,----,502,345,74,44,16,10,9,1,2,1,1996
11213,----,433,298,70,34,24,3,2,1,0,1,1996
11214,----,1113,814,172,67,38,12,6,4,0,0,1996
11215,----,1256,830,205,115,69,22,12,0,2,1,1996
11216,----,474,333,55,41,33,7,5,0,0,0,1996
11217,----,717,477,113,54,41,19,9,3,1,0,1996
11218,----,1049,738,147,82,56,15,6,3,1,1,1996
11219,----,1768,1277,246,120,89,19,12,2,2,1,1996
11220,----,1259,816,186,119,91,34,10,0,2,1,1996
11221,----,356,243,60,27,20,4,1,1,0,0,1996
11222,----,1123,621,196,132,113,41,16,1,3,0,1996
11223,----,1320,975,178,87,58,16,4,2,0,0,1996
11224,----,418,293,46,29,34,8,4,2,2,0,1996
11225,----,388,289,47,23,19,4,6,0,0,0,1996
11226,----,885,649,119,61,33,15,6,1,0,1,1996
11228,----,640,458,93,49,35,3,0,1,1,0,1996
11229,----,1426,1078,187,84,57,12,7,1,0,0,1996
11230,----,1537,1198,174,83,49,18,11,1,2,1,1996
11231,----,625,372,112,68,48,14,9,2,0,0,1996
11232,----,925,464,176,145,83,33,22,2,0,0,1996
11233,----,245,170,26,21,17,6,3,0,1,1,1996
11234,----,1515,943,285,151,99,29,6,0,2,0,1996
11235,----,1551,1180,195,89,52,18,11,3,1,2,1996
11236,----,956,627,164,69,60,19,12,4,1,0,1996
11237,----,687,383,89,86,83,33,11,0,1,1,1996
11238,----,508,331,71,53,38,7,5,2,0,1,1996
11239,----,51,30,10,2,4,3,0,2,0,0,1996
11241,----,84,57,11,8,4,1,1,2,0,0,1996
11242,----,110,86,11,6,6,1,0,0,0,0,1996
11354,----,1711,1198,246,129,84,30,17,4,3,0,1996
11355,----,1129,862,138,66,38,9,9,3,2,2,1996
11356,----,501,280,82,60,46,18,12,2,1,0,1996
11357,----,782,550,110,66,38,13,5,0,0,0,1996
11358,----,810,605,98,57,38,7,5,0,0,0,1996
11360,----,336,220,52,37,21,5,0,1,0,0,1996
11361,----,830,569,126,73,44,12,5,0,1,0,1996
11362,----,343,244,47,16,25,5,3,2,1,0,1996
11363,----,190,140,21,13,11,4,1,0,0,0,1996
11364,----,452,336,61,29,23,2,1,0,0,0,1996
11365,----,483,332,75,40,22,6,5,3,0,0,1996
11366,----,347,241,57,26,19,1,2,0,1,0,1996
11367,----,456,338,60,28,20,5,3,1,1,0,1996
11368,----,945,658,139,77,48,11,7,4,1,0,1996
11369,----,183,108,31,21,12,6,3,2,0,0,1996
11370,----,220,154,25,12,19,4,2,4,0,0,1996
11371,----,67,20,5,9,8,10,6,2,4,3,1996
11372,----,1292,997,175,59,49,9,1,2,0,0,1996
11373,----,1161,815,159,96,49,22,9,5,3,3,1996
11374,----,839,587,112,60,48,20,9,3,0,0,1996
11375,----,1957,1404,296,141,81,14,13,4,4,0,1996
11377,----,1368,963,154,113,90,28,16,2,2,0,1996
11378,----,915,489,161,101,92,37,29,4,0,2,1996
11379,----,424,293,66,30,21,7,6,1,0,0,1996
11385,----,1460,893,223,135,143,46,17,2,1,0,1996
11411,----,112,74,22,3,10,3,0,0,0,0,1996
11412,----,174,120,25,13,14,2,0,0,0,0,1996
11413,----,354,202,68,49,20,9,4,1,1,0,1996
11414,----,457,325,70,39,18,3,2,0,0,0,1996
11415,----,326,245,41,19,12,4,4,0,0,1,1996
11416,----,326,188,53,43,25,12,5,0,0,0,1996
11417,----,344,241,46,27,21,4,4,0,1,0,1996
11418,----,545,353,88,51,34,9,7,1,1,1,1996
11419,----,476,337,79,37,20,2,1,0,0,0,1996
11420,----,236,179,24,17,11,4,0,1,0,0,1996
11421,----,367,256,53,31,20,5,1,1,0,0,1996
11422,----,256,155,45,28,20,7,1,0,0,0,1996
11423,----,284,191,42,26,16,6,3,0,0,0,1996
11426,----,209,145,30,18,10,1,4,1,0,0,1996
11427,----,176,113,30,14,10,8,0,0,0,1,1996
11428,----,235,163,36,16,13,5,1,0,1,0,1996
11429,----,157,97,21,18,17,3,1,0,0,0,1996
11430,----,299,94,52,48,41,22,18,14,2,8,1996
11432,----,1048,719,138,87,63,20,8,5,4,4,1996
11433,----,241,117,45,42,23,6,6,1,0,1,1996
11434,----,777,425,158,104,61,14,9,5,1,0,1996
11435,----,596,396,98,52,35,11,3,1,0,0,1996
11436,----,53,31,10,5,4,2,0,1,0,0,1996
11691,----,406,251,57,37,34,11,11,2,2,1,1996
11692,----,71,39,11,8,5,4,4,0,0,0,1996
11693,----,88,58,8,8,12,1,1,0,0,0,1996
11694,----,287,207,39,25,11,2,3,0,0,0,1996
11697,----,34,23,5,2,3,1,0,0,0,0,1996
10001,----,7154,4175,1245,822,547,194,108,39,16,8,1997
10002,----,2049,1500,244,170,95,26,10,1,2,1,1997
10003,----,3535,2120,579,369,280,101,64,13,2,7,1997
10004,----,1173,527,194,158,150,64,53,16,6,5,1997
10005,----,1227,582,216,160,132,61,46,16,10,4,1997
10006,----,990,436,188,152,115,55,28,10,5,1,1997
10007,----,1287,754,228,142,98,30,21,10,2,2,1997
10009,----,747,528,97,64,38,12,7,0,1,0,1997
10010,----,3112,1698,559,368,283,106,61,20,8,9,1997
10011,----,3541,2172,587,329,289,91,47,18,4,4,1997
10012,----,2676,1624,498,271,204,58,17,2,1,1,1997
10013,----,5780,3526,985,603,465,146,42,7,2,4,1997
10014,----,2020,1203,316,223,178,54,23,16,4,3,1997
10016,----,5984,3413,1066,687,486,190,105,25,7,5,1997
10017,----,5630,2819,987,701,607,243,168,66,20,19,1997
10018,----,6216,3218,1183,860,625,197,95,22,7,9,1997
10019,----,5219,2814,881,593,457,202,176,51,32,13,1997
10020,----,694,309,116,77,95,38,29,14,12,4,1997
10021,----,5487,3358,985,639,331,91,52,16,8,7,1997
10022,----,6778,3508,1230,827,686,277,177,41,14,18,1997
10023,----,2173,1375,335,231,133,48,29,15,3,4,1997
10024,----,1891,1284,279,174,103,34,14,0,3,0,1997
10025,----,1727,1182,288,138,80,26,5,4,1,3,1997
10026,----,163,128,15,11,8,0,1,0,0,0,1997
10027,----,713,429,106,80,63,14,11,4,4,2,1997
10028,----,1894,1185,339,243,92,23,10,1,0,1,1997
10029,----,653,414,95,64,55,13,3,4,1,4,1997
10030,----,171,115,25,16,12,2,1,0,0,0,1997
10031,----,481,361,59,31,19,6,4,0,1,0,1997
10032,----,636,472,80,43,28,7,3,0,2,1,1997
10033,----,869,688,98,42,27,8,4,1,0,1,1997
10034,----,472,376,49,25,11,6,3,1,1,0,1997
10035,----,372,220,62,44,32,6,3,1,1,3,1997
10036,----,6031,3551,973,651,454,188,138,44,18,14,1997
10037,----,130,71,28,19,6,3,1,0,1,1,1997
10038,----,2059,1119,387,260,165,58,39,17,10,4,1997
10039,----,103,64,17,14,5,3,0,0,0,0,1997
10040,----,492,415,44,18,8,2,3,1,1,0,1997
10044,----,57,36,8,4,4,3,0,0,0,2,1997
10048,----,993,420,230,160,114,19,29,13,3,5,1997
10103,----,154,79,25,15,14,12,7,1,0,1,1997
10107,----,217,161,29,15,9,2,1,0,0,0,1997
10111,----,216,147,28,14,16,3,8,0,0,0,1997
10115,----,58,21,15,6,8,4,1,3,0,0,1997
10119,----,210,97,40,26,21,11,9,6,0,0,1997
10122,----,286,215,34,24,9,2,2,0,0,0,1997
10123,----,234,161,37,19,14,2,1,0,0,0,1997
10128,----,1541,1048,241,142,67,28,11,3,1,0,1997
10129,----,6,2,3,0,0,1,0,0,0,0,1997
10153,----,118,50,20,20,17,7,2,0,2,0,1997
10162,----,17,14,1,0,1,1,0,0,0,0,1997
10177,----,41,12,5,5,11,4,4,0,0,0,1997
10280,----,157,101,28,16,11,1,0,0,0,0,1997
10281,----,822,332,136,137,145,44,21,4,1,2,1997
10282,----,52,32,11,3,5,0,0,0,1,0,1997
10301,----,563,359,85,58,37,15,6,2,1,0,1997
10302,----,359,206,65,48,27,7,4,2,0,0,1997
10303,----,313,174,53,40,29,8,8,1,0,0,1997
10304,----,526,324,104,51,29,8,4,4,1,1,1997
10305,----,653,420,99,59,55,12,4,2,0,2,1997
10306,----,877,570,138,82,59,17,8,0,3,0,1997
10307,----,176,132,29,11,3,0,1,0,0,0,1997
10308,----,333,237,55,28,12,1,0,0,0,0,1997
10309,----,443,289,76,38,29,5,5,0,0,1,1997
10310,----,434,279,74,43,26,4,6,1,0,1,1997
10312,----,755,545,110,54,33,9,4,0,0,0,1997
10314,----,1521,933,276,168,87,32,16,5,4,0,1997
10451,----,698,398,115,76,63,28,10,6,1,1,1997
10452,----,511,387,50,38,24,6,3,3,0,0,1997
10453,----,489,351,63,43,21,5,5,1,0,0,1997
10454,----,479,245,82,60,54,25,11,2,0,0,1997
10455,----,523,344,75,47,38,12,1,6,0,0,1997
10456,----,388,258,45,44,25,11,1,2,1,1,1997
10457,----,630,440,58,61,51,9,5,3,1,2,1997
10458,----,994,694,131,75,65,14,7,5,2,1,1997
10459,----,472,324,67,34,33,9,4,1,0,0,1997
10460,----,377,266,43,30,25,5,4,2,1,1,1997
10461,----,1098,719,178,96,67,18,11,4,3,2,1997
10462,----,959,633,155,84,57,14,9,4,1,2,1997
10463,----,964,700,139,61,43,10,7,4,0,0,1997
10464,----,145,86,31,14,11,2,1,0,0,0,1997
10465,----,416,280,62,35,23,10,4,1,0,1,1997
10466,----,573,391,64,61,36,10,8,2,0,1,1997
10467,----,949,718,107,61,34,15,9,1,1,3,1997
10468,----,704,543,74,46,25,8,3,3,1,1,1997
10469,----,564,361,100,47,31,13,8,2,2,0,1997
10470,----,298,208,43,20,20,4,2,1,0,0,1997
10471,----,373,257,41,33,25,7,5,2,2,1,1997
10472,----,421,318,50,18,27,4,3,1,0,0,1997
10473,----,294,174,40,32,24,11,9,2,2,0,1997
10474,----,561,231,103,92,93,27,13,2,0,0,1997
10475,----,274,149,47,30,26,12,5,3,2,0,1997
11001,----,641,422,104,66,34,11,4,0,0,0,1997
11004,----,192,143,21,16,7,3,1,0,0,1,1997
11005,----,32,21,4,4,2,0,1,0,0,0,1997
11040,----,1344,775,253,151,103,35,18,5,1,3,1997
11096,----,234,145,45,16,16,6,4,2,0,0,1997
11101,----,2496,1142,450,367,290,146,70,23,4,4,1997
11102,----,569,400,79,49,30,5,5,0,1,0,1997
11103,----,932,666,154,66,36,6,3,0,0,1,1997
11104,----,462,353,58,27,16,5,2,0,0,1,1997
11105,----,743,531,88,55,39,17,9,1,2,1,1997
11106,----,857,566,113,89,55,25,9,0,0,0,1997
11109,----,3,2,1,0,0,0,0,0,0,0,1997
11201,----,2077,1236,342,222,166,59,24,16,7,5,1997
11203,----,654,436,96,55,42,14,5,2,1,3,1997
11204,----,1374,1069,159,80,42,17,5,1,0,1,1997
11205,----,677,370,125,81,67,20,10,3,0,1,1997
11206,----,768,435,122,94,73,24,11,3,2,4,1997
11207,----,702,413,98,66,89,21,10,2,1,2,1997
11208,----,583,347,88,59,58,16,14,1,0,0,1997
11209,----,1672,1232,233,117,62,18,5,2,1,2,1997
11210,----,806,575,121,62,37,4,4,2,1,0,1997
11211,----,1806,1116,274,212,126,49,18,7,2,2,1997
11212,----,527,360,72,47,26,8,10,1,2,1,1997
11213,----,456,311,65,46,27,4,1,1,0,1,1997
11214,----,1150,838,167,80,45,11,3,6,0,0,1997
11215,----,1324,882,195,133,81,22,8,0,2,1,1997
11216,----,467,320,64,39,32,7,5,0,0,0,1997
11217,----,755,506,116,54,48,14,13,3,1,0,1997
11218,----,1075,787,131,76,54,15,6,5,0,1,1997
11219,----,1863,1346,261,133,87,19,13,2,1,1,1997
11220,----,1291,814,194,128,98,36,16,3,0,2,1997
11221,----,372,252,58,33,21,5,1,2,0,0,1997
11222,----,1163,671,189,135,109,41,14,1,3,0,1997
11223,----,1374,1010,187,84,65,18,8,1,1,0,1997
11224,----,441,318,46,35,29,7,3,2,1,0,1997
11225,----,410,313,39,30,18,4,6,0,0,0,1997
11226,----,904,650,122,67,41,16,6,1,0,1,1997
11228,----,643,449,98,58,31,4,1,1,0,1,1997
11229,----,1484,1126,200,84,59,8,5,1,1,0,1997
11230,----,1563,1205,174,100,55,15,10,1,1,2,1997
11231,----,679,410,106,75,56,17,13,2,0,0,1997
11232,----,987,522,175,139,93,36,18,2,2,0,1997
11233,----,256,183,28,20,14,6,4,0,1,0,1997
11234,----,1549,973,260,166,99,38,10,2,1,0,1997
11235,----,1653,1247,220,95,64,12,9,5,0,1,1997
11236,----,925,598,157,82,56,18,8,5,1,0,1997
11237,----,701,392,95,91,81,32,8,0,0,2,1997
11238,----,547,354,76,60,45,4,4,2,1,1,1997
11239,----,60,38,8,4,5,2,1,2,0,0,1997
11241,----,80,49,16,4,6,0,3,2,0,0,1997
11242,----,124,99,15,5,4,1,0,0,0,0,1997
11354,----,1772,1233,259,129,97,26,20,4,4,0,1997
11355,----,1187,918,148,61,37,8,8,4,0,3,1997
11356,----,499,280,80,63,46,15,12,2,1,0,1997
11357,----,790,532,143,65,31,11,7,1,0,0,1997
11358,----,824,626,103,54,32,6,3,0,0,0,1997
11360,----,345,235,41,41,22,5,0,1,0,0,1997
11361,----,831,558,139,67,45,19,2,0,1,0,1997
11362,----,364,259,55,17,27,2,1,2,0,1,1997
11363,----,182,131,24,10,11,5,1,0,0,0,1997
11364,----,458,333,69,32,21,2,1,0,0,0,1997
11365,----,522,348,90,41,28,8,3,4,0,0,1997
11366,----,372,264,53,29,20,3,2,0,1,0,1997
11367,----,471,358,61,28,14,6,2,1,1,0,1997
11368,----,927,632,145,78,53,7,8,3,1,0,1997
11369,----,189,114,32,21,12,2,5,2,1,0,1997
11370,----,222,159,22,13,18,3,4,3,0,0,1997
11371,----,75,23,10,9,8,8,7,3,4,3,1997
11372,----,1309,1004,178,70,46,9,1,1,0,0,1997
11373,----,1189,848,170,92,44,20,8,3,2,2,1997
11374,----,833,572,119,67,45,18,10,2,0,0,1997
11375,----,1926,1388,279,146,78,16,12,3,4,0,1997
11377,----,1367,941,171,102,107,26,15,3,2,0,1997
11378,----,904,465,151,118,91,44,29,5,0,1,1997
11379,----,428,292,71,31,21,5,7,1,0,0,1997
11385,----,1426,863,199,164,125,51,19,3,1,1,1997
11411,----,111,76,17,6,9,3,0,0,0,0,1997
11412,----,174,110,31,17,15,1,0,0,0,0,1997
11413,----,342,198,60,42,25,8,7,1,0,1,1997
11414,----,435,299,72,37,22,3,2,0,0,0,1997
11415,----,348,248,54,24,12,4,5,0,1,0,1997
11416,----,337,195,56,38,28,12,8,0,0,0,1997
11417,----,347,241,43,34,19,4,4,1,1,0,1997
11418,----,549,355,91,50,32,11,7,1,1,1,1997
11419,----,511,374,84,31,17,4,1,0,0,0,1997
11420,----,248,181,31,20,10,2,2,1,1,0,1997
11421,----,369,260,54,32,15,4,3,1,0,0,1997
11422,----,265,170,41,28,19,6,1,0,0,0,1997
11423,----,300,202,47,24,19,5,2,1,0,0,1997
11426,----,198,141,28,14,8,3,1,3,0,0,1997
11427,----,187,130,25,15,9,6,1,0,0,1,1997
11428,----,228,148,36,23,16,4,0,0,0,1,1997
11429,----,160,101,18,18,19,3,1,0,0,0,1997
11430,----,314,96,67,43,46,15,23,11,6,7,1997
11432,----,1092,749,160,76,65,17,12,6,3,4,1997
11433,----,252,117,56,39,28,6,3,2,0,1,1997
11434,----,817,447,162,117,63,11,12,4,1,0,1997
11435,----,599,404,99,43,33,15,3,2,0,0,1997
11436,----,51,30,11,2,4,3,0,1,0,0,1997
11691,----,399,246,56,37,32,10,13,2,1,2,1997
11692,----,73,35,16,6,7,6,3,0,0,0,1997
11693,----,83,57,8,10,7,0,0,1,0,0,1997
11694,----,294,210,40,28,9,2,4,1,0,0,1997
11697,----,38,27,5,3,2,1,0,0,0,0,1997
10001,------,7254,4227,1268,825,563,200,109,41,10,11,1998
10002,------,2003,1425,275,160,103,24,11,2,2,1,1998
10003,------,3649,2198,594,398,276,95,63,14,5,6,1998
10004,------,1176,536,213,155,139,53,49,18,7,6,1998
10005,------,1270,635,205,149,148,63,43,12,9,6,1998
10006,------,1030,455,193,170,118,49,27,11,6,1,1998
10007,------,1282,772,225,128,94,25,25,10,1,2,1998
10009,------,786,556,101,69,42,9,6,2,1,0,1998
10010,------,3152,1703,575,403,275,88,68,21,9,10,1998
10011,------,3599,2173,575,378,301,99,49,15,5,4,1998
10012,------,2761,1627,548,299,198,63,23,2,0,1,1998
10013,------,5631,3329,1000,605,474,157,52,8,3,3,1998
10014,------,2128,1264,373,236,154,50,31,11,6,3,1998
10016,------,5968,3336,1089,712,489,192,111,23,7,9,1998
10017,------,5596,2837,987,703,574,209,178,64,23,21,1998
10018,------,6283,3299,1198,877,587,196,91,19,5,11,1998
10019,------,5213,2805,879,616,447,204,170,47,29,16,1998
10020,------,691,315,118,75,78,45,28,15,11,6,1998
10021,------,5497,3369,997,634,335,84,45,19,6,8,1998
10022,------,6962,3718,1218,852,685,256,164,36,17,16,1998
10023,------,2175,1395,309,227,138,52,33,12,4,5,1998
10024,------,1927,1292,298,185,98,37,12,1,4,0,1998
10025,------,1758,1188,294,151,83,28,7,3,1,3,1998
10026,------,162,123,21,10,6,1,1,0,0,0,1998
10027,------,698,423,105,72,58,22,9,5,2,2,1998
10028,------,1917,1201,352,229,99,23,12,0,0,1,1998
10029,------,671,422,90,76,51,21,3,4,1,3,1998
10030,------,174,122,26,13,10,2,1,0,0,0,1998
10031,------,487,380,52,26,18,6,4,0,1,0,1998
10032,------,626,467,74,42,27,9,4,0,2,1,1998
10033,------,864,674,102,44,33,4,5,1,0,1,1998
10034,------,501,397,57,18,19,6,2,1,1,0,1998
10035,------,385,232,61,50,26,8,2,3,1,2,1998
10036,------,6126,3644,974,654,461,180,140,43,16,14,1998
10037,------,136,71,22,25,12,1,3,0,1,1,1998
10038,------,2087,1167,385,249,164,63,33,13,10,3,1998
10039,------,109,71,15,16,4,3,0,0,0,0,1998
10040,------,481,394,55,20,5,4,1,1,1,0,1998
10044,------,59,35,10,4,5,2,1,0,0,2,1998
10048,------,1235,669,203,159,125,26,33,12,4,4,1998
10069,------,6,4,0,1,0,1,0,0,0,0,1998
10103,------,156,74,24,17,18,8,10,4,1,0,1998
10107,------,236,172,39,16,5,1,2,1,0,0,1998
10111,------,218,145,28,17,17,5,6,0,0,0,1998
10115,------,62,21,14,12,9,3,1,2,0,0,1998
10119,------,235,114,45,26,26,11,8,5,0,0,1998
10122,------,285,207,43,23,8,4,0,0,0,0,1998
10123,------,248,171,40,21,13,2,1,0,0,0,1998
10128,------,1568,1080,239,141,67,25,12,2,1,1,1998
10129,------,5,2,1,1,0,1,0,0,0,0,1998
10153,------,127,64,22,13,18,7,0,1,2,0,1998
10162,------,22,20,1,0,0,1,0,0,0,0,1998
10177,------,35,7,7,1,13,4,3,0,0,0,1998
10280,------,149,98,25,14,11,1,0,0,0,0,1998
10281,------,953,484,216,138,74,26,7,5,1,2,1998
10282,------,76,45,22,4,4,0,0,0,1,0,1998
10301,------,574,369,68,71,45,9,8,3,1,0,1998
10302,------,377,217,64,55,28,7,4,2,0,0,1998
10303,------,306,163,59,38,25,13,4,3,1,0,1998
10304,------,544,333,100,59,36,7,5,2,2,0,1998
10305,------,664,429,98,58,56,13,6,2,0,2,1998
10306,------,916,595,152,83,59,17,9,0,1,0,1998
10307,------,182,136,32,11,2,0,1,0,0,0,1998
10308,------,348,252,55,24,17,0,0,0,0,0,1998
10309,------,468,298,82,45,34,4,3,1,0,1,1998
10310,------,420,263,74,40,31,4,5,2,0,1,1998
10312,------,706,502,99,61,27,11,6,0,0,0,1998
10314,------,1543,901,290,190,109,28,15,5,5,0,1998
10451,------,695,386,103,94,65,30,7,7,2,1,1998
10452,------,508,382,53,41,20,5,5,2,0,0,1998
10453,------,499,356,67,40,25,6,4,1,0,0,1998
10454,------,486,259,66,72,55,19,13,2,0,0,1998
10455,------,529,349,74,55,32,12,2,5,0,0,1998
10456,------,414,268,55,49,27,9,3,1,1,1,1998
10457,------,625,435,62,53,52,13,4,3,1,2,1998
10458,------,1014,729,106,87,64,11,10,5,1,1,1998
10459,------,465,310,64,49,28,8,4,2,0,0,1998
10460,------,389,263,53,29,28,10,2,1,3,0,1998
10461,------,1095,702,180,106,69,15,13,5,3,2,1998
10462,------,968,621,159,91,64,12,15,3,2,1,1998
10463,------,974,693,152,65,42,12,5,5,0,0,1998
10464,------,145,88,24,19,10,3,1,0,0,0,1998
10465,------,418,276,62,37,26,13,2,1,0,1,1998
10466,------,570,378,77,56,36,12,7,3,0,1,1998
10467,------,947,726,96,60,36,15,10,0,1,3,1998
10468,------,664,500,71,48,29,10,2,2,1,1,1998
10469,------,562,362,87,53,36,12,8,2,2,0,1998
10470,------,295,212,39,19,16,7,1,1,0,0,1998
10471,------,370,249,54,25,25,7,5,3,2,0,1998
10472,------,437,326,56,19,28,4,4,0,0,0,1998
10473,------,318,181,52,35,23,13,10,2,2,0,1998
10474,------,544,217,99,88,94,26,20,0,0,0,1998
10475,------,266,145,42,27,30,10,7,3,2,0,1998
11001,------,644,426,107,63,36,8,4,0,0,0,1998
11004,------,194,143,21,17,7,3,2,0,0,1,1998
11005,------,32,24,3,3,1,0,1,0,0,0,1998
11040,------,1344,781,243,155,106,36,17,1,2,3,1998
11096,------,257,155,43,27,20,6,4,2,0,0,1998
11101,------,2553,1141,463,399,303,145,75,19,4,4,1998
11102,------,591,404,88,53,32,8,4,1,1,0,1998
11103,------,933,653,148,77,44,8,2,0,0,1,1998
11104,------,460,354,47,30,20,5,3,0,1,0,1998
11105,------,755,531,101,56,40,14,9,1,3,0,1998
11106,------,865,566,126,89,58,16,8,2,0,0,1998
11109,------,4,4,0,0,0,0,0,0,0,0,1998
11201,------,2116,1248,348,232,172,65,25,11,9,6,1998
11203,------,668,440,101,56,45,16,5,1,1,3,1998
11204,------,1444,1124,167,84,44,17,6,1,1,0,1998
11205,------,690,377,119,84,73,26,8,2,0,1,1998
11206,------,775,427,130,108,65,24,11,6,0,4,1998
11207,------,718,424,97,79,85,19,10,3,0,1,1998
11208,------,595,365,81,57,62,19,9,2,0,0,1998
11209,------,1681,1215,242,125,75,15,6,1,1,1,1998
11210,------,815,569,127,69,35,7,4,3,1,0,1998
11211,------,1865,1137,309,204,137,42,24,10,2,0,1998
11212,------,519,341,82,48,28,8,7,2,2,1,1998
11213,------,476,336,60,45,30,2,1,1,0,1,1998
11214,------,1210,895,170,77,48,8,8,4,0,0,1998
11215,------,1371,911,210,135,82,22,8,0,2,1,1998
11216,------,482,336,60,46,27,9,4,0,0,0,1998
11217,------,748,486,121,67,44,15,11,3,1,0,1998
11218,------,1118,803,140,94,57,13,8,2,0,1,1998
11219,------,1928,1406,265,132,89,21,10,3,1,1,1998
11220,------,1374,885,193,129,108,42,11,4,0,2,1998
11221,------,379,256,67,25,25,2,2,2,0,0,1998
11222,------,1138,623,200,141,106,44,18,3,3,0,1998
11223,------,1416,1047,170,110,64,16,7,2,0,0,1998
11224,------,455,328,49,33,33,4,3,4,1,0,1998
11225,------,416,308,48,31,18,7,4,0,0,0,1998
11226,------,942,676,121,73,53,10,7,1,0,1,1998
11228,------,656,460,103,56,30,4,2,0,0,1,1998
11229,------,1528,1173,175,99,67,8,4,1,0,1,1998
11230,------,1605,1218,199,105,57,12,9,2,1,2,1998
11231,------,706,409,116,90,56,16,18,1,0,0,1998
11232,------,1017,504,202,153,98,34,21,2,2,1,1998
11233,------,266,185,29,25,16,5,5,0,1,0,1998
11234,------,1557,946,275,179,110,36,7,3,1,0,1998
11235,------,1729,1300,229,104,57,22,10,4,2,1,1998
11236,------,905,570,156,89,55,18,10,6,1,0,1998
11237,------,714,388,92,92,95,37,7,1,1,1,1998
11238,------,549,352,76,73,35,5,4,3,0,1,1998
11239,------,52,30,7,6,2,4,1,2,0,0,1998
11241,------,77,52,11,6,5,1,2,0,0,0,1998
11242,------,132,100,17,7,7,1,0,0,0,0,1998
11354,------,1803,1282,242,127,98,25,19,6,3,1,1998
11355,------,1197,928,132,73,43,8,5,6,0,2,1998
11356,------,524,283,91,72,48,14,13,2,1,0,1998
11357,------,786,529,122,73,45,8,8,1,0,0,1998
11358,------,839,633,108,61,27,8,2,0,0,0,1998
11360,------,341,219,52,41,22,6,0,1,0,0,1998
11361,------,851,561,151,61,56,17,4,0,1,0,1998
11362,------,360,261,42,25,26,2,2,1,0,1,1998
11363,------,183,135,22,9,10,6,1,0,0,0,1998
11364,------,474,345,66,36,23,3,1,0,0,0,1998
11365,------,509,346,74,46,26,11,2,4,0,0,1998
11366,------,363,255,62,25,15,4,1,1,0,0,1998
11367,------,495,372,60,37,17,5,2,1,1,0,1998
11368,------,934,639,139,72,57,14,8,4,1,0,1998
11369,------,194,125,28,18,12,4,4,2,1,0,1998
11370,------,211,148,23,12,17,5,2,4,0,0,1998
11371,------,72,20,10,10,6,9,8,3,3,3,1998
11372,------,1351,1043,178,77,41,10,1,1,0,0,1998
11373,------,1248,890,173,100,52,20,6,3,2,2,1998
11374,------,869,615,107,70,48,17,9,2,1,0,1998
11375,------,1949,1387,302,138,81,22,11,5,2,1,1998
11377,------,1363,920,179,112,106,26,14,4,2,0,1998
11378,------,915,477,164,101,95,42,27,6,2,1,1998
11379,------,425,291,66,30,25,4,8,1,0,0,1998
11385,------,1475,891,213,165,138,46,18,2,2,0,1998
11411,------,110,78,16,5,9,2,0,0,0,0,1998
11412,------,188,135,21,17,14,1,0,0,0,0,1998
11413,------,350,190,72,43,28,9,5,2,1,0,1998
11414,------,430,290,74,45,16,3,1,1,0,0,1998
11415,------,376,260,70,20,15,4,6,0,0,1,1998
11416,------,351,214,52,36,28,14,6,1,0,0,1998
11417,------,355,248,38,36,23,4,3,2,1,0,1998
11418,------,577,373,94,51,37,12,8,0,1,1,1998
11419,------,507,366,82,36,17,5,1,0,0,0,1998
11420,------,233,172,27,20,10,2,1,1,0,0,1998
11421,------,365,264,55,18,18,9,0,1,0,0,1998
11422,------,277,171,45,33,22,5,1,0,0,0,1998
11423,------,305,206,46,28,18,4,3,0,0,0,1998
11426,------,203,143,29,17,8,2,0,3,1,0,1998
11427,------,192,142,21,14,9,4,1,0,0,1,1998
11428,------,244,158,45,20,18,3,0,0,0,0,1998
11429,------,164,99,23,21,16,2,3,0,0,0,1998
11430,------,320,97,66,53,43,16,19,14,4,8,1998
11432,------,1092,754,166,72,60,16,11,6,3,4,1998
11433,------,269,141,52,36,21,10,7,1,1,0,1998
11434,------,800,422,170,111,66,14,9,7,1,0,1998
11435,------,634,437,95,50,32,14,3,1,1,1,1998
11436,------,51,32,8,3,6,1,0,1,0,0,1998
11691,------,387,231,56,40,31,12,11,3,1,2,1998
11692,------,69,31,13,8,9,4,3,1,0,0,1998
11693,------,79,48,11,9,10,0,0,1,0,0,1998
11694,------,291,207,38,29,12,2,3,0,0,0,1998
11697,------,38,26,6,1,4,1,0,0,0,0,1998
